time,x,y,vx,vy
5461881.8818818815,-21291463598.053467,105878383435.9036,-34366.70542696668,-6965.601838309469
5493453.453453453,-22375336541.943336,105652911301.96082,-34294.0575142973,-7317.5245804037895
5525025.025025025,-23456859070.652367,105416340159.06612,-34217.80346934415,-7668.695065623595
5556596.596596597,-24535917493.260487,105168694326.7472,-34137.95092046709,-8019.076452713181
5588168.168168168,-25612398324.12539,104909999296.17757,-34054.50786833411,-8368.631994357795
5619739.739739739,-26686188295.966175,104640281723.53339,-33967.482680959976,-8717.325046191141
5651311.311311311,-27757175109.216667,104359569051.32762,-33876.88384241708,-9065.119491367148
5682882.882882883,-28825246098.11238,104067890209.20972,-33782.72054837641,-9411.978603599662
5714454.454454455,-29890288418.478264,103765275543.05336,-33685.002584647234,-9757.865361020358
5746026.026026025,-30952189649.071033,103451756511.80766,-33583.74008365461,-10102.742908234073
5777597.597597597,-32010837791.579327,103127365687.49704,-33478.94352443933,-10446.57455631885
5809169.169169169,-33066121270.62349,102792136755.2214,-33370.623732658,-10789.32378282587
5840740.740740741,-34117928933.755714,102446104513.15599,-33258.79188058296,-11130.954231779506
5872312.312312312,-35166150051.46,102089304872.55148,-33143.45948710231,-11471.429713677297
5903883.883883883,-36210674317.152115,101721774857.73393,-33024.638417719936,-11810.714205489949
5935455.455455455,-37251391847.17976,101343552606.10477,-32902.340884555466,-12148.77185066137
5967027.027027027,-38288193180.82234,100954677368.14087,-32776.57944634432,-12485.566959108613
5998598.5985985985,-39320969280.29108,100555189507.39445,-32647.36700843766,-12821.064007221914
6030170.17017017,-40349611530.729034,100145130500.49318,-32514.716822802427,-13155.227637864682
6061741.741741741,-41374011740.21105,99724542937.14008,-32378.642488021327,-13488.022660373492
6093313.313313313,-42394062139.74386,99293470520.11357,-32239.157949292818,-13819.414050558116
6124884.884884885,-43409655383.265915,98851958065.26747,-32096.27749843114,-14149.366950701475
6156456.456456456,-44420684547.64751,98400051501.53104,-31950.015773866286,-14477.846669559674
6188028.028028028,-45427043132.69075,97937797870.90884,-31800.38776064402,-14804.818682361993
6219599.5995996,-46428625061.12957,97465245328.48094,-31647.408790425874,-15130.248630810875
6251171.171171171,-47425324732.59796,96982443096.84436,-31491.094512096613,-15454.10235449077
6282742.742742742,-48417038004.47102,96489440649.21355,-31331.46044987921,-15776.346319719469
6314314.314314314,-49403660236.25469,95986289410.39252,-31168.523241002953,-16096.94624313628
6345885.885885886,-50385086888.75479,95473042269.7504,-31002.30015681828,-16415.867709474824
6377457.457457458,-51361214081.07973,94949753110.73775,-30832.80876970197,-16733.0765445259
6409029.0290290285,-52331938590.640434,94416476810.88654,-30660.066953057136,-17048.538815137486
6440600.6006006,-53297157853.15048,93873269241.81015,-30484.092881313205,-17362.220829214766
6472172.172172172,-54256769962.62596,93320187269.20343,-30304.90502992595,-17674.089135720085
6503743.743743744,-55210673671.38551,92757288752.84262,-30122.522175377475,-17984.11052467297
6535315.3153153155,-56158768390.05037,92184632546.58542,-29936.963395176215,-18292.252027150145
6566886.886886886,-57100954187.544304,91602278498.37093,-29748.24806785693,-18598.48091528549
