time,x,y,vx,vy
7103603.603603603,18327491743.208004,148087785325.9866,-29571.39291026264,4149.7784589468
7135175.175175175,17393518159.84152,148215850491.3537,-29593.9199525014,3962.919004235432
7166746.746746747,16458851839.242653,148338014697.1359,-29615.26196952112,3775.95916768003
7198318.318318318,15523530258.667458,148454274926.69193,-29635.418850059723,3588.906442500539
7229889.889889889,14587590892.374643,148564628389.65604,-29654.39052823344,3401.7683229540357
7261461.461461461,13651070905.460442,148669072350.2342,-29672.176923729203,3214.5524309102243
7293033.033033033,12714007748.039843,148767604441.64963,-29688.778051865742,3027.266408093721
7324604.604604605,11776438970.733395,148860222595.02817,-29704.193996399765,2839.9178621268306
7356176.1761761755,10838402099.602047,148946924975.97717,-29718.42488701165,2652.5143855226893
7387747.747747747,9899934636.14703,149027709984.5855,-29731.47089930548,2465.063555685243
7419319.319319319,8961074057.310028,149102576255.42365,-29743.332254809025,2277.5729349092817
7450890.890890891,8021857815.473063,149171522657.54358,-29754.009220973745,2090.0500703804146
7482462.4624624625,7082323338.4585285,149234548294.47882,-29763.5021111748,1902.5024941750808
7514034.034034034,6142508029.529186,149291652504.24442,-29771.811284711028,1714.937723260542
7545605.605605605,5202449267.388193,149342834859.33694,-29778.937146804976,1527.3632594948958
7577177.177177177,4262184406.1789894,149388095166.7346,-29784.88014860287,1339.7865896270469
7608748.748748749,3321750775.48547,149427433467.897,-29789.640787174638,1152.2151852967436
7640320.32032032,2381185680.3318653,149460850038.76538,-29793.21960551389,964.6565030345573
7671891.891891892,1440526401.1827793,149488345389.76254,-29795.61719253793,777.1179842618844
7703463.463463463,499810193.9432125,149509920265.79272,-29796.83418308777,589.6070552909532
7735035.035035035,-440925710.0415516,149525575646.2418,-29796.871257928084,402.13112732480295
7766606.606606606,-1381644103.9857864,149535312744.9771,-29795.729143747267,214.69759645731483
7798178.178178178,-2322307805.6634026,149539133010.34763,-29793.40861315739,27.313843673193333
7829749.74974975,-3262879657.4079666,149537038125.18375,-29789.91048469422,-160.01276515203426
7861321.321321321,-4203322526.1126404,149529030006.7975,-29785.235622817218,-347.27487925200467
7892892.8928928925,-5143599303.230286,149515110806.9824,-29779.38493790953,-534.465162969545
7924464.464464464,-6083672904.773342,149495282912.01352,-29772.359386278007,-721.576295756644
7956036.036036036,-7023506271.313885,149469548942.6475,-29764.159970153178,-908.6009721744631
7987607.607607608,-7963062367.983627,149437911754.12247,-29754.787737689272,-1095.5319018933378
8019179.179179179,-8902304184.473888,149400374436.1581,-29744.24378296421,-1282.3618096927776
8050750.75075075,-9841194735.035706,149356940312.9557,-29732.5292459796,-1469.0834354614763
8082322.322322322,-10779697058.47966,149307612943.19797,-29719.645312660752,-1655.6895341972831
8113893.893893894,-11717774307.971329,149252396068.36453,-29705.59319714732,-1842.1728865719815
8145465.465465466,-12655389832.054022,149191293549.9729,-29690.37412972843,-2028.526256677613
8177037.037037036,-13592506708.514706,149124309641.18295,-29673.989450693804,-2214.742331506416
